file_id,light_id,n_charge_hits,charge_x,charge_y,charge_z,charge_E,charge_Q,fprompt,integral,integral_total,tpc,det,n_valid_sumhits,period,window
0,118,8,-8.16477779891621,-26.14327961206436,37.79197347164154,2.798212922336123,83.14243645841623,,,0.0,-1,-1,0,224,prompt
0,470,6,-2.622113238198557,16.858437379201252,35.20893796284994,1.0975800350318534,32.61205664237887,0.5656216144561768,52.26194763183594,52.26194763183594,4,12,1,224,prompt
0,1140,7,16.91139601332487,5.427690642220633,-34.37618364606585,3.8791578842358234,115.26022030981802,,,0.0,-1,-1,0,224,prompt
0,1460,8,-14.045264711834758,48.94027376174927,-12.604774832725525,2.4874700092708455,73.90942824156346,,,0.0,-1,-1,0,224,prompt
0,1558,6,-28.33686644182991,47.24981246391932,6.695716222127278,1.8028125818748095,53.56641352718145,,,0.0,-1,-1,0,224,prompt
0,1698,10,-5.340922914160638,31.4592303276062,50.1496696472168,4.046834053519167,120.24233054844571,,,0.0,-1,-1,0,224,prompt
0,2068,6,15.446828250691619,1.108499685923258,50.57089932759603,2.2815953696741,67.79233865040344,,,0.0,-1,-1,0,224,prompt
0,2698,6,-9.769297408235206,20.391781489054363,-14.213365077972414,2.7134154475140524,80.62287527493697,,,0.0,-1,-1,0,224,prompt
0,2772,7,2.80107545085174,-11.579866136823382,-30.743147441319056,2.478574938135727,73.64513173977072,,,0.0,-1,-1,0,224,prompt
0,4780,17,-7.619491321385938,0.2249604673946605,30.719488312216367,8.45551116566793,251.23599215890135,,,0.0,-1,-1,0,224,prompt
0,4834,7,-53.29634557830874,-33.67068699428013,21.888462611607142,2.599357170628615,77.2338969156394,,,0.0,-1,-1,0,224,prompt
0,5466,10,-33.36592498564713,20.49339370727539,-11.352046298980714,3.194632834589458,94.92113889463302,0.5011582970619202,70.67733001708984,70.67733001708984,4,7,1,224,prompt
0,5648,13,-43.110824164254446,13.598310764019306,-30.30947780609131,4.7027856027206205,139.73241636855911,,,0.0,-1,-1,0,224,prompt
1,1083,11,8.005612618732778,13.390176052396948,2.2115603360262783,4.67438437565715,138.88853947927143,,,0.0,-1,-1,0,224,prompt
1,1443,6,-18.22957851965464,-14.78000005086263,17.81619604428609,2.8169383479208796,83.69881924630558,,,0.0,-1,-1,0,224,prompt
1,1533,6,-54.39132431991819,32.26658630371094,7.376350084940593,2.166983357523512,64.38690732616884,,,0.0,-1,-1,0,224,prompt
1,1995,8,-7.14034269951973,33.93049240112305,46.84703254699707,2.599666001690121,77.24307311760127,,,0.0,-1,-1,0,224,prompt
1,2151,10,-23.255947350737877,34.4383238196373,32.52351341247559,3.098551046438605,92.06629039387133,0.2523033022880554,380.77008056640625,380.77008056640625,5,15,1,224,prompt
1,2397,8,8.583282629789508,16.904625087976456,-1.7794249653816223,3.0894115330103418,91.79473085370743,,,0.0,-1,-1,0,224,prompt
1,2517,6,31.893821426087015,-1.6996999979019165,5.4918999671936035,2.0988385870565387,62.36214280474937,,,0.0,-1,-1,0,224,prompt
1,2983,10,16.7442839243435,21.59912242889404,-6.5716400146484375,4.733701668035283,140.65101587020916,,,0.0,-1,-1,0,224,prompt
1,3973,9,-1.8806897278690298,14.72765466901991,6.4586202833387585,2.909498435566177,86.44902854746546,,,0.0,-1,-1,0,224,prompt
1,4271,7,-8.582275256270846,-7.909939084734235,-8.009542328970772,1.955875065954666,58.11431185014122,,,0.0,-1,-1,0,224,prompt
1,4341,7,26.19972150871461,-12.256843055997576,-11.341700008937291,2.6613351962514518,79.07543085182849,,,0.0,-1,-1,0,224,prompt
1,4909,8,-1.157129130867391,-33.22382402420044,-29.20220136642456,2.5375948844961957,75.3987731803076,,,0.0,-1,-1,0,224,prompt
1,5249,7,22.438593968674628,2.8464691979544505,2.480179922921317,1.7131230900980368,50.90149735460786,,,0.0,-1,-1,0,224,prompt
1,5931,18,1.2461447669762298,0.5203790532218093,2.6516531573401556,5.680099884918536,168.77105383568406,,,0.0,-1,-1,0,224,prompt
2,253,7,17.74267896312302,-6.61932863507952,-21.116470881870814,3.396544429452928,100.92047576144238,0.7988515496253967,36.10470962524414,36.10470962524414,4,7,1,224,prompt
3,169,6,-9.802098312947608,25.38003158569336,-33.45990180969238,2.7613553148712935,82.04729774963796,0.34785324335098267,195.60513305664062,277.10247802734375,6,6,2,224,prompt
3,385,8,-36.929689368821016,30.650025129318237,-44.86212503910065,2.2384295519854143,66.50976603925244,0.3749162554740906,128.3612518310547,228.140625,7,7,2,224,prompt
3,531,14,-33.63210656148666,-15.821858590202671,16.5027939251491,5.409262342473502,160.72374157308096,,,0.0,-1,-1,0,224,prompt
3,733,8,-33.52394666802303,28.620084047317505,4.863543927669525,2.065631740325103,61.375478022268204,,,0.0,-1,-1,0,224,prompt
3,735,7,-44.0665695850539,0.9501427582332066,25.828857421875,2.4498750816985995,72.79238176812188,,,0.0,-1,-1,0,224,prompt
3,1311,6,29.607436505950897,-12.36439299583435,-38.85460170110067,2.5679349113081775,76.30025702781117,,,0.0,-1,-1,0,224,prompt
3,1519,7,29.876084777107938,16.437470810753958,26.747328213282994,2.484260020870275,73.81405084747874,,,0.0,-1,-1,0,224,prompt
3,1841,8,23.877117517608006,-5.767664074897766,41.249107837677,2.82526612033496,83.94625977638495,,,0.0,-1,-1,0,224,prompt
3,1945,6,-1.278033840792746,-0.41106923421224195,39.73069381713867,2.7042843235662533,80.3515650088154,,,0.0,-1,-1,0,224,prompt
3,2973,6,-3.7077009260634752,-8.794099648793539,-26.981266498565674,1.8506038445736597,54.98642055755758,,,0.0,-1,-1,0,224,prompt
3,3815,7,-28.239025076045973,-28.223202569144114,-13.538905552455358,1.8317568924787415,54.42642688999982,,,0.0,-1,-1,0,224,prompt
3,4057,6,-6.411500425988098,20.322499752044678,-20.847566604614258,1.9121423391474506,56.81489484341587,,,0.0,-1,-1,0,224,prompt
3,5097,6,-38.53942302719543,16.90000629425049,17.709964593251545,2.158478350893995,64.13420069057703,,,0.0,-1,-1,0,224,prompt
3,5307,31,59.51895732758281,-55.28911953587686,-49.5252616020941,16.515980525174985,490.73422912234474,,,0.0,-1,-1,0,224,prompt
3,5877,8,-40.553337584616784,-2.660399854183197,-15.96019458770752,3.57208313259443,106.13620304060547,,,0.0,-1,-1,0,224,prompt
3,6249,6,-10.91568388299008,-33.99400003751119,29.04752492904663,1.2677994313244914,37.66973299977174,,,0.0,-1,-1,0,224,prompt
4,421,8,-21.806019340707287,31.204274654388428,29.98271918296814,3.507519020162846,104.21782950566538,,,0.0,-1,-1,0,224,prompt
4,649,8,-14.349334520355846,34.25265020132065,-22.40917468070984,3.8127264764536646,113.286364404757,0.3874720633029938,280.22149658203125,346.1173400878906,7,6,2,224,prompt
4,697,7,27.33772533048262,-15.792165756225588,50.638201577322825,2.5325379054192934,75.2485167226175,,,0.0,-1,-1,0,224,prompt
4,749,6,40.62863351041963,28.483832041422527,-4.511047681172688,1.5498539209595659,46.05033095037982,,,0.0,-1,-1,0,224,prompt
4,941,7,20.10048698917242,-46.08192825317383,5.717499937329974,2.651518051861138,78.78373707214521,,,0.0,-1,-1,0,224,prompt
4,1305,7,-20.030167305409808,-9.446003641401019,-0.4742641789572585,2.2922013760372852,68.10747164228188,,,0.0,-1,-1,0,224,prompt
4,1339,8,-11.94736131771236,-2.2170000076293945,26.518656253814697,2.5357017464387597,75.34252295381805,,,0.0,-1,-1,0,224,prompt
4,1613,7,-43.698638209813275,15.776330402919225,-23.143266405378068,1.8159922850247685,53.95801797691411,,,0.0,-1,-1,0,224,prompt
4,2723,9,-22.451726674914216,-12.288954628838432,19.25269577238295,2.5817469590257076,76.71065013640873,,,0.0,-1,-1,0,224,prompt
4,3175,7,34.42934392336097,6.36595698765346,1.9669573647635328,2.8369940865328993,84.29472921436633,,,0.0,-1,-1,0,224,prompt
4,3217,12,3.2269389130742105,52.65374994277954,-20.382750034332275,3.841896134059224,114.15307343344635,0.41833627223968506,190.10028076171875,263.0792236328125,3,15,2,224,prompt
4,3403,6,-30.78781956019603,-26.188312848409016,13.80859104792277,1.456647459661775,43.280916148487,,,0.0,-1,-1,0,224,prompt
4,3857,6,-50.77889205704497,23.648000717163086,-53.97030003865559,1.797623823258586,53.41224154473372,,,0.0,-1,-1,0,224,prompt
4,3957,7,-10.732822019390364,17.146119935171946,40.99425179617746,2.1441888468067822,63.70962106830816,0.6026513576507568,63.83309555053711,63.83309555053711,4,15,1,224,prompt
4,5595,6,-8.292060376503487,-29.744750022888184,51.79948647816976,1.3325078637480865,39.59239467006769,,,0.0,-1,-1,0,224,prompt
